sacc_code,country,year,departures,display_country
6104,Mongolia,2022-23,190,Mongolia
6105,Taiwan,2022-23,1910,Taiwan
6201,Japan,2022-23,2670,Japan
6202,"Korea, North",2022-23,60,"Korea, North"
6203,"Korea, South",2022-23,3450,Korea South
7101,Bangladesh,2022-23,910,Bangladesh
7102,Bhutan,2022-23,100,Bhutan
7103,India,2022-23,13080,India
7104,Maldives,2022-23,20,Maldives
7105,Nepal,2022-23,1650,Nepal
7106,Pakistan,2022-23,1520,Pakistan
7107,Sri Lanka,2022-23,1450,Sri Lanka
7201,Afghanistan,2022-23,280,Afghanistan
7202,Armenia,2022-23,20,Armenia
7203,Azerbaijan,2022-23,10,Azerbaijan
7204,Georgia,2022-23,20,Georgia
7205,Kazakhstan,2022-23,70,Kazakhstan
7206,Kyrgyzstan,2022-23,20,Kyrgyzstan
7207,Tajikistan,2022-23,10,Tajikistan
7208,Turkmenistan,2022-23,0,Turkmenistan
7211,Uzbekistan,2022-23,50,Uzbekistan
8101,Bermuda,2022-23,10,Bermuda
8102,Canada,2022-23,1820,Canada
8104,USA,2022-23,4340,USA
8201,Argentina,2022-23,550,Argentina
8202,Bolivia,2022-23,10,Bolivia
8203,Brazil,2022-23,1580,Brazil
8204,Chile,2022-23,580,Chile
8205,Colombia,2022-23,1080,Colombia
8206,Ecuador,2022-23,70,Ecuador
8207,Falkland Is,2022-23,0,Falkland Is
8208,French Guiana,2022-23,0,French Guiana
8211,Guyana,2022-23,10,Guyana
8212,Paraguay,2022-23,20,Paraguay
8213,Peru,2022-23,220,Peru
8214,Suriname,2022-23,0,Suriname
8215,Uruguay,2022-23,90,Uruguay
8216,Venezuela,2022-23,130,Venezuela
8301,Belize,2022-23,0,Belize
8302,Costa Rica,2022-23,20,Costa Rica
8303,El Salvador,2022-23,60,El Salvador
8304,Guatemala,2022-23,10,Guatemala
8305,Honduras,2022-23,10,Honduras
8306,Mexico,2022-23,270,Mexico
8307,Nicaragua,2022-23,20,Nicaragua
8308,Panama,2022-23,10,Panama
8404,Bahamas,2022-23,10,Bahamas
8405,Barbados,2022-23,10,Barbados
8406,Cayman Islands,2022-23,10,Cayman Islands
8407,Cuba,2022-23,30,Cuba
8408,Dominica,2022-23,0,Dominica
8411,Dominican Rep,2022-23,10,Dominican Rep
8412,Grenada,2022-23,0,Grenada
8413,Guadeloupe,2022-23,0,Guadeloupe
8414,Haiti,2022-23,0,Haiti
8415,Jamaica,2022-23,20,Jamaica
8416,Martinique,2022-23,0,Martinique
8421,Puerto Rico,2022-23,10,Puerto Rico
8423,St Lucia,2022-23,0,St Lucia
8424,St Vinc/Grenad,2022-23,0,St Vinc/Grenad
8425,Trinidad/Tobago,2022-23,30,Trinidad/Tobago
8428,"Virgin Is, US",2022-23,0,"Virgin Is, US"
8434,Curacao,2022-23,0,Curacao
9101,Benin,2022-23,0,Benin
9103,Cameroon,2022-23,20,Cameroon
9104,Cabo Verde,2022-23,0,Cabo Verde
9107,"Congo, Rep",2022-23,20,"Congo, Rep"
9108,"Congo, Dem Rep",2022-23,20,"Congo, Dem Rep"
9111,Cote d'Ivoire,2022-23,10,Cote d'Ivoire
9113,Gabon,2022-23,0,Gabon
9114,Gambia,2022-23,0,Gambia
9115,Ghana,2022-23,90,Ghana
9116,Guinea,2022-23,10,Guinea
9118,Liberia,2022-23,20,Liberia
9121,Mali,2022-23,0,Mali
9123,Niger,2022-23,0,Niger
9124,Nigeria,2022-23,230,Nigeria
9126,Senegal,2022-23,10,Senegal
9127,Sierra Leone,2022-23,40,Sierra Leone
9128,Togo,2022-23,10,Togo
9201,Angola,2022-23,10,Angola
9202,Botswana,2022-23,20,Botswana
9203,Burundi,2022-23,20,Burundi
9205,Djibouti,2022-23,0,Djibouti
9206,Eritrea,2022-23,40,Eritrea
9207,Ethiopia,2022-23,150,Ethiopia
9208,Kenya,2022-23,320,Kenya
9211,Lesotho,2022-23,0,Lesotho
9212,Madagascar,2022-23,10,Madagascar
9213,Malawi,2022-23,10,Malawi
9214,Mauritius,2022-23,270,Mauritius
9216,Mozambique,2022-23,20,Mozambique
9217,Namibia,2022-23,30,Namibia
9218,Reunion,2022-23,20,Reunion
9221,Rwanda,2022-23,10,Rwanda
9223,Seychelles,2022-23,20,Seychelles
9224,Somalia,2022-23,180,Somalia
9225,South Africa,2022-23,1740,South Africa
9226,Eswatini,2022-23,0,Eswatini
9227,Tanzania,2022-23,40,Tanzania
9228,Uganda,2022-23,60,Uganda
9231,Zambia,2022-23,80,Zambia
9232,Zimbabwe,2022-23,350,Zimbabwe
1102,Norfolk Island,2023-24,0,Norfolk Island
1201,New Zealand,2023-24,10690,New Zealand
1301,New Caledonia,2023-24,60,New Caledonia
1302,PNG,2023-24,480,PNG
1303,Solomon Islands,2023-24,330,Solomon Islands
1304,Vanuatu,2023-24,1110,Vanuatu
1401,Guam,2023-24,0,Guam
1402,Kiribati,2023-24,140,Kiribati
1403,Marshall Is,2023-24,0,Marshall Is
1404,"Micronesia, F S",2023-24,0,"Micronesia, F S"
1405,Nauru,2023-24,40,Nauru
1406,N Mariana Is,2023-24,0,N Mariana Is
1407,Palau,2023-24,0,Palau
1501,Cook Islands,2023-24,250,Cook Islands
1502,Fiji,2023-24,1150,Fiji
1503,French Poly,2023-24,30,French Poly
1504,Niue,2023-24,20,Niue
1505,Samoa,2023-24,1450,Samoa
1506,Samoa American,2023-24,20,Samoa American
1507,Tokelau,2023-24,20,Tokelau
1508,Tonga,2023-24,840,Tonga
1511,Tuvalu,2023-24,20,Tuvalu
1512,Wallis/Futuna,2023-24,10,Wallis/Futuna
1599,"Polynesia, nec",2023-24,0,"Polynesia, nec"
2100,"UK, CIs & IOM",2023-24,13990,UK
2201,Ireland,2023-24,3440,Ireland
2301,Austria,2023-24,210,Austria
2302,Belgium,2023-24,440,Belgium
2303,France,2023-24,4070,France
2304,Germany,2023-24,3090,Germany
2306,Luxembourg,2023-24,20,Luxembourg
2307,Monaco,2023-24,10,Monaco
2308,Netherlands,2023-24,1080,Netherlands
2311,Switzerland,2023-24,450,Switzerland
2401,Denmark,2023-24,290,Denmark
2402,Faroe Islands,2023-24,10,Faroe Islands
2403,Finland,2023-24,210,Finland
2405,Iceland,2023-24,30,Iceland
2406,Norway,2023-24,240,Norway
2407,Sweden,2023-24,520,Sweden
3101,Andorra,2023-24,0,Andorra
3102,Gibraltar,2023-24,10,Gibraltar
3104,Italy,2023-24,2220,Italy
3105,Malta,2023-24,90,Malta
3106,Portugal,2023-24,290,Portugal
3108,Spain,2023-24,1670,Spain
3201,Albania,2023-24,100,Albania
3202,Bosnia/Herzegov,2023-24,300,Bosnia/Herzegov
3203,Bulgaria,2023-24,80,Bulgaria
3204,Croatia,2023-24,320,Croatia
3205,Cyprus,2023-24,100,Cyprus
3206,North Macedonia,2023-24,280,North Macedonia
3207,Greece,2023-24,560,Greece
3208,Moldova,2023-24,30,Moldova
3211,Romania,2023-24,240,Romania
3212,Slovenia,2023-24,60,Slovenia
3214,Montenegro,2023-24,20,Montenegro
3215,Serbia,2023-24,210,Serbia
3216,Kosovo,2023-24,10,Kosovo
3301,Belarus,2023-24,40,Belarus
3302,Czechia,2023-24,290,Czechia
3303,Estonia,2023-24,290,Estonia
3304,Hungary,2023-24,210,Hungary
3305,Latvia,2023-24,40,Latvia
3306,Lithuania,2023-24,140,Lithuania
3307,Poland,2023-24,520,Poland
3308,Russia,2023-24,540,Russia
3311,Slovakia,2023-24,150,Slovakia
3312,Ukraine,2023-24,320,Ukraine
4101,Algeria,2023-24,40,Algeria
4102,Egypt,2023-24,470,Egypt
4103,Libya,2023-24,40,Libya
4104,Morocco,2023-24,90,Morocco
4105,Sudan,2023-24,230,Sudan
4106,Tunisia,2023-24,30,Tunisia
4111,South Sudan,2023-24,50,South Sudan
4201,Bahrain,2023-24,40,Bahrain
4202,Palestine,2023-24,0,Palestine
4203,Iran,2023-24,950,Iran
4204,Iraq,2023-24,670,Iraq
4205,Israel,2023-24,400,Israel
4206,Jordan,2023-24,230,Jordan
4207,Kuwait,2023-24,180,Kuwait
4208,Lebanon,2023-24,710,Lebanon
4211,Oman,2023-24,110,Oman
4212,Qatar,2023-24,40,Qatar
4213,Saudi Arabia,2023-24,1320,Saudi Arabia
4214,Syria,2023-24,200,Syria
4215,Türkiye,2023-24,930,Türkiye
4216,Unit Arab Emir,2023-24,380,Unit Arab Emir
4217,Yemen,2023-24,20,Yemen
5101,Myanmar,2023-24,210,Myanmar
5102,Cambodia,2023-24,490,Cambodia
5103,Laos,2023-24,150,Laos
5104,Thailand,2023-24,3690,Thailand
5105,Vietnam,2023-24,3480,Vietnam
5201,Brunei,2023-24,80,Brunei
5202,Indonesia,2023-24,3660,Indonesia
5203,Malaysia,2023-24,4310,Malaysia
5204,Philippines,2023-24,4450,Philippines
5205,Singapore,2023-24,1930,Singapore
5206,Timor-Leste,2023-24,220,Timor-Leste
6101,China,2023-24,27830,China
6102,Hong Kong,2023-24,1870,Hong Kong
6103,Macau,2023-24,100,Macau
6104,Mongolia,2023-24,830,Mongolia
6105,Taiwan,2023-24,3480,Taiwan
6201,Japan,2023-24,4980,Japan
6202,"Korea, North",2023-24,40,"Korea, North"
6203,"Korea, South",2023-24,5290,Korea South
7101,Bangladesh,2023-24,910,Bangladesh
7102,Bhutan,2023-24,330,Bhutan
7103,India,2023-24,15790,India
7104,Maldives,2023-24,60,Maldives
7105,Nepal,2023-24,1910,Nepal
7106,Pakistan,2023-24,1810,Pakistan
7107,Sri Lanka,2023-24,1820,Sri Lanka
7201,Afghanistan,2023-24,310,Afghanistan
7202,Armenia,2023-24,20,Armenia
7203,Azerbaijan,2023-24,20,Azerbaijan
7204,Georgia,2023-24,10,Georgia
7205,Kazakhstan,2023-24,80,Kazakhstan
7206,Kyrgyzstan,2023-24,20,Kyrgyzstan
7207,Tajikistan,2023-24,0,Tajikistan
7208,Turkmenistan,2023-24,0,Turkmenistan
7211,Uzbekistan,2023-24,60,Uzbekistan
8101,Bermuda,2023-24,10,Bermuda
8102,Canada,2023-24,2000,Canada
8104,USA,2023-24,4670,USA
8201,Argentina,2023-24,2050,Argentina
8202,Bolivia,2023-24,30,Bolivia
8203,Brazil,2023-24,3200,Brazil
8204,Chile,2023-24,1560,Chile
8205,Colombia,2023-24,3610,Colombia
8206,Ecuador,2023-24,200,Ecuador
8207,Falkland Is,2023-24,0,Falkland Is
8208,French Guiana,2023-24,0,French Guiana
8211,Guyana,2023-24,0,Guyana
8212,Paraguay,2023-24,40,Paraguay
8213,Peru,2023-24,400,Peru
8214,Suriname,2023-24,0,Suriname
8215,Uruguay,2023-24,220,Uruguay
8216,Venezuela,2023-24,160,Venezuela
8301,Belize,2023-24,0,Belize
8302,Costa Rica,2023-24,30,Costa Rica
8303,El Salvador,2023-24,60,El Salvador
8304,Guatemala,2023-24,30,Guatemala
8305,Honduras,2023-24,10,Honduras
8306,Mexico,2023-24,530,Mexico
8307,Nicaragua,2023-24,20,Nicaragua
8308,Panama,2023-24,10,Panama
8404,Bahamas,2023-24,0,Bahamas
8405,Barbados,2023-24,0,Barbados
8406,Cayman Islands,2023-24,0,Cayman Islands
8407,Cuba,2023-24,30,Cuba
8408,Dominica,2023-24,0,Dominica
8411,Dominican Rep,2023-24,10,Dominican Rep
8412,Grenada,2023-24,0,Grenada
8413,Guadeloupe,2023-24,0,Guadeloupe
8414,Haiti,2023-24,10,Haiti
8415,Jamaica,2023-24,30,Jamaica
8416,Martinique,2023-24,0,Martinique
8421,Puerto Rico,2023-24,10,Puerto Rico
8423,St Lucia,2023-24,0,St Lucia
8424,St Vinc/Grenad,2023-24,0,St Vinc/Grenad
8425,Trinidad/Tobago,2023-24,20,Trinidad/Tobago
8428,"Virgin Is, US",2023-24,0,"Virgin Is, US"
8434,Curacao,2023-24,0,Curacao
9101,Benin,2023-24,0,Benin
9103,Cameroon,2023-24,10,Cameroon
9104,Cabo Verde,2023-24,0,Cabo Verde
9107,"Congo, Rep",2023-24,20,"Congo, Rep"
9108,"Congo, Dem Rep",2023-24,50,"Congo, Dem Rep"
9111,Cote d'Ivoire,2023-24,20,Cote d'Ivoire
9113,Gabon,2023-24,0,Gabon
9114,Gambia,2023-24,0,Gambia
9115,Ghana,2023-24,110,Ghana
9116,Guinea,2023-24,10,Guinea
9118,Liberia,2023-24,20,Liberia
9121,Mali,2023-24,0,Mali
9123,Niger,2023-24,0,Niger
9124,Nigeria,2023-24,240,Nigeria
9126,Senegal,2023-24,20,Senegal
9127,Sierra Leone,2023-24,40,Sierra Leone
9128,Togo,2023-24,10,Togo
9201,Angola,2023-24,10,Angola
9202,Botswana,2023-24,30,Botswana
9203,Burundi,2023-24,10,Burundi
9205,Djibouti,2023-24,0,Djibouti
9206,Eritrea,2023-24,30,Eritrea
9207,Ethiopia,2023-24,150,Ethiopia
9208,Kenya,2023-24,370,Kenya
9211,Lesotho,2023-24,0,Lesotho
9212,Madagascar,2023-24,10,Madagascar
9213,Malawi,2023-24,20,Malawi
9214,Mauritius,2023-24,340,Mauritius
9216,Mozambique,2023-24,10,Mozambique
9217,Namibia,2023-24,20,Namibia
9218,Reunion,2023-24,10,Reunion
9221,Rwanda,2023-24,20,Rwanda
9223,Seychelles,2023-24,30,Seychelles
9224,Somalia,2023-24,160,Somalia
9225,South Africa,2023-24,1730,South Africa
9226,Eswatini,2023-24,10,Eswatini
9227,Tanzania,2023-24,40,Tanzania
9228,Uganda,2023-24,60,Uganda
9231,Zambia,2023-24,80,Zambia
9232,Zimbabwe,2023-24,380,Zimbabwe
1102,Norfolk Island,2024-25,0,Norfolk Island
1201,New Zealand,2024-25,10730,New Zealand
1301,New Caledonia,2024-25,60,New Caledonia
1302,PNG,2024-25,640,PNG
1303,Solomon Islands,2024-25,440,Solomon Islands
1304,Vanuatu,2024-25,950,Vanuatu
1401,Guam,2024-25,0,Guam
1402,Kiribati,2024-25,210,Kiribati
1403,Marshall Is,2024-25,0,Marshall Is
1404,"Micronesia, F S",2024-25,0,"Micronesia, F S"
1405,Nauru,2024-25,60,Nauru
1406,N Mariana Is,2024-25,0,N Mariana Is
1407,Palau,2024-25,0,Palau
1501,Cook Islands,2024-25,170,Cook Islands
1502,Fiji,2024-25,1490,Fiji
1503,French Poly,2024-25,30,French Poly
1504,Niue,2024-25,20,Niue
1505,Samoa,2024-25,1550,Samoa
1506,Samoa American,2024-25,20,Samoa American
1507,Tokelau,2024-25,30,Tokelau
1508,Tonga,2024-25,720,Tonga
1511,Tuvalu,2024-25,30,Tuvalu
1512,Wallis/Futuna,2024-25,0,Wallis/Futuna
1599,"Polynesia, nec",2024-25,0,"Polynesia, nec"
2100,"UK, CIs & IOM",2024-25,14550,UK
2201,Ireland,2024-25,5420,Ireland
2301,Austria,2024-25,200,Austria
2302,Belgium,2024-25,530,Belgium
2303,France,2024-25,5330,France
2304,Germany,2024-25,3070,Germany
2306,Luxembourg,2024-25,20,Luxembourg
2307,Monaco,2024-25,10,Monaco
2308,Netherlands,2024-25,1100,Netherlands
2311,Switzerland,2024-25,420,Switzerland
2401,Denmark,2024-25,310,Denmark
2402,Faroe Islands,2024-25,0,Faroe Islands
2403,Finland,2024-25,230,Finland
2405,Iceland,2024-25,20,Iceland
2406,Norway,2024-25,300,Norway
2407,Sweden,2024-25,570,Sweden
3101,Andorra,2024-25,10,Andorra
3102,Gibraltar,2024-25,0,Gibraltar
3104,Italy,2024-25,2720,Italy
3105,Malta,2024-25,90,Malta
3106,Portugal,2024-25,330,Portugal
3108,Spain,2024-25,1680,Spain
3201,Albania,2024-25,90,Albania
3202,Bosnia/Herzegov,2024-25,320,Bosnia/Herzegov
3203,Bulgaria,2024-25,90,Bulgaria
3204,Croatia,2024-25,330,Croatia
3205,Cyprus,2024-25,120,Cyprus
3206,North Macedonia,2024-25,340,North Macedonia
3207,Greece,2024-25,700,Greece
3208,Moldova,2024-25,40,Moldova
3211,Romania,2024-25,210,Romania
3212,Slovenia,2024-25,60,Slovenia
3214,Montenegro,2024-25,20,Montenegro
3215,Serbia,2024-25,230,Serbia
3216,Kosovo,2024-25,10,Kosovo
3301,Belarus,2024-25,30,Belarus
3302,Czechia,2024-25,280,Czechia
3303,Estonia,2024-25,330,Estonia
3304,Hungary,2024-25,220,Hungary
3305,Latvia,2024-25,40,Latvia
3306,Lithuania,2024-25,140,Lithuania
3307,Poland,2024-25,700,Poland
3308,Russia,2024-25,530,Russia
3311,Slovakia,2024-25,170,Slovakia
3312,Ukraine,2024-25,230,Ukraine
4101,Algeria,2024-25,50,Algeria
4102,Egypt,2024-25,440,Egypt
4103,Libya,2024-25,60,Libya
4104,Morocco,2024-25,100,Morocco
4105,Sudan,2024-25,240,Sudan
4106,Tunisia,2024-25,30,Tunisia
4111,South Sudan,2024-25,50,South Sudan
4201,Bahrain,2024-25,40,Bahrain
4202,Palestine,2024-25,0,Palestine
4203,Iran,2024-25,940,Iran
4204,Iraq,2024-25,610,Iraq
4205,Israel,2024-25,470,Israel
4206,Jordan,2024-25,220,Jordan
4207,Kuwait,2024-25,180,Kuwait
4208,Lebanon,2024-25,890,Lebanon
4211,Oman,2024-25,100,Oman
4212,Qatar,2024-25,50,Qatar
4213,Saudi Arabia,2024-25,1490,Saudi Arabia
4214,Syria,2024-25,170,Syria
4215,Türkiye,2024-25,1130,Türkiye
4216,Unit Arab Emir,2024-25,380,Unit Arab Emir
4217,Yemen,2024-25,20,Yemen
5101,Myanmar,2024-25,210,Myanmar
5102,Cambodia,2024-25,600,Cambodia
5103,Laos,2024-25,240,Laos
5104,Thailand,2024-25,4230,Thailand
5105,Vietnam,2024-25,4700,Vietnam
5201,Brunei,2024-25,100,Brunei
5202,Indonesia,2024-25,4850,Indonesia
5203,Malaysia,2024-25,4620,Malaysia
5204,Philippines,2024-25,6120,Philippines
5205,Singapore,2024-25,2030,Singapore
5206,Timor-Leste,2024-25,510,Timor-Leste
6101,China,2024-25,34700,China
6102,Hong Kong,2024-25,1930,Hong Kong
6103,Macau,2024-25,90,Macau
6104,Mongolia,2024-25,1440,Mongolia
6105,Taiwan,2024-25,5090,Taiwan
6201,Japan,2024-25,6500,Japan
6202,"Korea, North",2024-25,60,"Korea, North"
6203,"Korea, South",2024-25,6110,Korea South
7101,Bangladesh,2024-25,1050,Bangladesh
7102,Bhutan,2024-25,950,Bhutan
7103,India,2024-25,17130,India
7104,Maldives,2024-25,60,Maldives
7105,Nepal,2024-25,2180,Nepal
7106,Pakistan,2024-25,2060,Pakistan
7107,Sri Lanka,2024-25,2280,Sri Lanka
7201,Afghanistan,2024-25,430,Afghanistan
7202,Armenia,2024-25,20,Armenia
7203,Azerbaijan,2024-25,20,Azerbaijan
7204,Georgia,2024-25,20,Georgia
7205,Kazakhstan,2024-25,80,Kazakhstan
7206,Kyrgyzstan,2024-25,20,Kyrgyzstan
7207,Tajikistan,2024-25,10,Tajikistan
7208,Turkmenistan,2024-25,0,Turkmenistan
7211,Uzbekistan,2024-25,60,Uzbekistan
8101,Bermuda,2024-25,10,Bermuda
8102,Canada,2024-25,1950,Canada
8104,USA,2024-25,4350,USA
8201,Argentina,2024-25,3100,Argentina
8202,Bolivia,2024-25,40,Bolivia
8203,Brazil,2024-25,4070,Brazil
8204,Chile,2024-25,2110,Chile
8205,Colombia,2024-25,6440,Colombia
8206,Ecuador,2024-25,400,Ecuador
8207,Falkland Is,2024-25,10,Falkland Is
8208,French Guiana,2024-25,0,French Guiana
8211,Guyana,2024-25,10,Guyana
8212,Paraguay,2024-25,30,Paraguay
8213,Peru,2024-25,680,Peru
8214,Suriname,2024-25,10,Suriname
8215,Uruguay,2024-25,240,Uruguay
8216,Venezuela,2024-25,190,Venezuela
8301,Belize,2024-25,0,Belize
8302,Costa Rica,2024-25,30,Costa Rica
8303,El Salvador,2024-25,60,El Salvador
8304,Guatemala,2024-25,30,Guatemala
8305,Honduras,2024-25,10,Honduras
8306,Mexico,2024-25,610,Mexico
8307,Nicaragua,2024-25,10,Nicaragua
8308,Panama,2024-25,20,Panama
8404,Bahamas,2024-25,0,Bahamas
8405,Barbados,2024-25,0,Barbados
8406,Cayman Islands,2024-25,0,Cayman Islands
8407,Cuba,2024-25,20,Cuba
8408,Dominica,2024-25,0,Dominica
8411,Dominican Rep,2024-25,20,Dominican Rep
8412,Grenada,2024-25,0,Grenada
8413,Guadeloupe,2024-25,0,Guadeloupe
8414,Haiti,2024-25,10,Haiti
8415,Jamaica,2024-25,20,Jamaica
8416,Martinique,2024-25,0,Martinique
8421,Puerto Rico,2024-25,10,Puerto Rico
8423,St Lucia,2024-25,0,St Lucia
8424,St Vinc/Grenad,2024-25,0,St Vinc/Grenad
8425,Trinidad/Tobago,2024-25,20,Trinidad/Tobago
8428,"Virgin Is, US",2024-25,0,"Virgin Is, US"
8434,Curacao,2024-25,0,Curacao
9101,Benin,2024-25,0,Benin
9103,Cameroon,2024-25,10,Cameroon
9104,Cabo Verde,2024-25,0,Cabo Verde
9107,"Congo, Rep",2024-25,20,"Congo, Rep"
9108,"Congo, Dem Rep",2024-25,30,"Congo, Dem Rep"
9111,Cote d'Ivoire,2024-25,20,Cote d'Ivoire
9113,Gabon,2024-25,0,Gabon
9114,Gambia,2024-25,0,Gambia
9115,Ghana,2024-25,120,Ghana
9116,Guinea,2024-25,10,Guinea
9118,Liberia,2024-25,30,Liberia
9121,Mali,2024-25,0,Mali
9123,Niger,2024-25,0,Niger
9124,Nigeria,2024-25,290,Nigeria
9126,Senegal,2024-25,20,Senegal
9127,Sierra Leone,2024-25,30,Sierra Leone
9128,Togo,2024-25,10,Togo
9201,Angola,2024-25,20,Angola
9202,Botswana,2024-25,40,Botswana
9203,Burundi,2024-25,20,Burundi
9205,Djibouti,2024-25,0,Djibouti
9206,Eritrea,2024-25,50,Eritrea
9207,Ethiopia,2024-25,190,Ethiopia
9208,Kenya,2024-25,410,Kenya
9211,Lesotho,2024-25,0,Lesotho
9212,Madagascar,2024-25,20,Madagascar
9213,Malawi,2024-25,20,Malawi
9214,Mauritius,2024-25,350,Mauritius
9216,Mozambique,2024-25,20,Mozambique
9217,Namibia,2024-25,30,Namibia
9218,Reunion,2024-25,20,Reunion
9221,Rwanda,2024-25,10,Rwanda
9223,Seychelles,2024-25,30,Seychelles
9224,Somalia,2024-25,230,Somalia
9225,South Africa,2024-25,2030,South Africa
9226,Eswatini,2024-25,10,Eswatini
9227,Tanzania,2024-25,40,Tanzania
9228,Uganda,2024-25,50,Uganda
9231,Zambia,2024-25,100,Zambia
9232,Zimbabwe,2024-25,450,Zimbabwe
